season,pno,name,team,color,pos,war,owar,dwar,wrcplus,pa,hr,ops,sb,rbi,hit,run,iso,bbpct,kpct,sbrate,arch
1983,1065,김종윤,해,#ff0c00,RF,0.72,0.91,-0.19,112.1,196,2,0.701,3,17,43,23,0.107,10.2,14.3,1.5,👁 출루형
1983,1037,김한근,삼,#0061aa,3B,0.63,1.67,-1.04,117.1,244,4,0.732,4,16,63,30,0.112,6.6,10.2,1.6,🎯 정교한 타자
1983,1156,박승호,삼,#0061aa,DH,0.6,1.17,-0.57,97.8,279,7,0.693,0,39,57,26,0.124,9.3,10.4,0.0,👁 출루형
1983,1152,김석일,롯,#888888,C,0.56,0.5,0.06,96.3,96,2,0.662,3,8,18,6,0.1,12.5,15.6,3.1,👁 출루형
1983,1051,정현발,삼,#0061aa,3B,0.56,0.71,-0.16,84.1,285,6,0.637,2,25,59,30,0.114,8.1,11.9,0.7,🧤 수비형·백업
1983,1014,김정수,롯,#888888,1B,0.55,0.98,-0.44,107.2,191,4,0.694,2,17,37,22,0.14,12.6,14.7,1.0,👁 출루형
1983,1163,이광길,삼미,#88b7e1,CF,0.52,0.43,0.09,173.1,30,0,0.816,1,2,6,3,0.047,23.3,10.0,3.3,👁 출루형
1983,1172,황병일,삼,#0061aa,2B,0.49,0.32,0.16,98.6,69,0,0.685,0,12,16,8,0.156,4.3,21.7,0.0,🎰 스윙형(삼진↑)
1983,1033,차영화,해,#ff0c00,SS,0.47,0.49,-0.02,84.9,252,1,0.631,16,23,61,20,0.057,5.2,6.7,6.3,🏃 호타준족
1983,1003,금광옥,삼미,#88b7e1,C,0.46,0.04,0.42,59.6,214,2,0.554,0,13,43,11,0.046,7.9,15.9,0.0,🧤 수비형·백업
1983,1020,양세종,O,#15326f,3B,0.43,0.79,-0.36,102.1,157,4,0.714,1,18,40,13,0.124,3.8,10.2,0.6,🧤 수비형·백업
1983,1093,장정기,삼미,#88b7e1,1B,0.4,0.27,0.12,87.7,66,1,0.673,2,3,11,9,0.132,9.1,7.6,3.0,👁 출루형
1983,1145,한문연,롯,#888888,C,0.29,0.0,0.3,65.4,141,1,0.56,1,9,27,8,0.048,8.5,6.4,0.7,🧤 수비형·백업
1983,1078,송영운,M,#1552f8,RF,0.29,0.45,-0.17,90.0,154,0,0.636,1,18,32,14,0.054,11.7,9.7,0.6,👁 출루형
1983,11469,김경문,O,#15326f,C,0.23,0.11,0.12,61.3,137,2,0.589,2,12,24,14,0.103,5.8,10.2,1.5,🧤 수비형·백업
1983,1171,홍승규,삼,#0061aa,LF,0.22,0.38,-0.16,92.6,104,0,0.637,3,3,24,12,0.043,7.7,9.6,2.9,🧤 수비형·백업
1983,1044,손상득,삼,#0061aa,C,0.19,0.11,0.08,94.7,21,0,0.668,1,3,5,4,0.105,4.8,14.3,4.8,🧤 수비형·백업
1983,1036,김유동,O,#15326f,DH,0.17,0.3,-0.12,74.8,120,1,0.603,2,7,28,10,0.054,5.0,8.3,1.7,🧤 수비형·백업
1983,1159,송일섭,해,#ff0c00,RF,0.15,0.35,-0.2,90.3,126,2,0.634,5,9,21,12,0.13,13.5,19.8,4.0,👁 출루형
1983,1168,정진호,삼,#0061aa,CF,0.13,0.15,-0.02,81.9,77,1,0.624,2,6,14,6,0.093,10.4,16.9,2.6,👁 출루형
1983,1102,허운,삼미,#88b7e1,2B,0.13,0.09,0.05,107.9,14,0,0.665,0,1,4,0,0.0,7.1,14.3,0.0,🧤 수비형·백업
1983,1096,조호,M,#1552f8,2B,0.13,0.05,0.08,99.3,9,0,0.708,0,1,3,2,0.0,0.0,33.3,0.0,🎰 스윙형(삼진↑)
1983,1089,이철성,삼미,#88b7e1,2B,0.11,0.07,0.04,109.9,11,0,0.664,0,0,3,0,0.0,9.1,0.0,0.0,👁 출루형
1983,1015,김준환,해,#ff0c00,LF,0.11,1.37,-1.26,91.0,363,10,0.669,11,43,81,35,0.114,7.4,10.7,3.0,🧤 수비형·백업
1983,1158,박철영,M,#1552f8,C,0.11,0.06,0.05,99.1,12,0,0.666,0,1,4,3,0.0,0.0,16.7,0.0,🧤 수비형·백업
1983,1148,유성룡,M,#1552f8,3B,0.09,0.12,-0.03,82.1,45,0,0.635,2,8,13,3,0.0,2.2,13.3,4.4,🧤 수비형·백업
1983,1043,손상대,삼,#0061aa,C,0.05,0.03,0.03,79.6,10,0,0.55,0,0,1,0,0.125,20.0,50.0,0.0,🎰 스윙형(삼진↑)
1983,11476,조범현,O,#15326f,C,0.01,-0.3,0.31,36.7,79,0,0.467,0,7,12,3,0.043,8.9,20.3,0.0,🧤 수비형·백업
1983,1121,김문희,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1117,황태환,O,#15326f,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1187,엄평재,해,#ff0c00,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1071,박상열,O,#15326f,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1114,계형철,O,#15326f,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1186,양일환,삼,#0061aa,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1111,하기룡,M,#1552f8,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1038,박영진,삼,#0061aa,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1131,이진우,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1059,김용남,해,#ff0c00,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1107,유종겸,M,#1552f8,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1125,노상수,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1087,이윤섭,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1983,1058,김봉기,M,#1552f8,CF,0.0,-0.05,0.04,53.7,24,0,0.567,1,3,3,5,0.105,12.5,8.3,4.2,👁 출루형
1983,1147,양승호,해,#ff0c00,2B,-0.01,0.2,-0.21,70.2,122,2,0.601,3,11,26,8,0.073,5.7,8.2,2.5,🧤 수비형·백업
1983,1154,김종근,롯,#888888,IF,-0.02,-0.06,0.04,14.5,12,0,0.4,0,0,2,0,0.0,0.0,8.3,0.0,🧤 수비형·백업
1983,1039,박정환,삼,#0061aa,2B,-0.02,-0.08,0.06,12.7,17,0,0.45,0,1,3,1,0.0,0.0,29.4,0.0,🧤 수비형·백업
1983,1034,허규옥,삼,#0061aa,LF,-0.04,-0.03,-0.01,55.1,121,1,0.545,3,8,25,7,0.072,3.3,9.1,2.5,🧤 수비형·백업
1983,1067,김진홍,O,#15326f,C,-0.06,-0.17,0.11,-4.9,24,0,0.382,0,0,4,1,0.0,4.2,4.2,0.0,🧤 수비형·백업
1983,1100,최정기,M,#1552f8,C,-0.07,-0.1,0.03,-73.3,7,0,0.286,0,0,1,0,0.0,0.0,14.3,0.0,🧤 수비형·백업
1983,1162,우용득,삼,#0061aa,C,-0.08,-0.16,0.08,-15.0,20,0,0.311,0,1,2,0,0.0,10.0,25.0,0.0,🧤 수비형·백업
1983,1007,김용달,M,#1552f8,3B,-0.09,-0.16,0.06,50.6,93,1,0.555,1,8,18,7,0.06,6.5,15.1,1.1,🧤 수비형·백업
1983,1164,이선웅,삼미,#88b7e1,3B,-0.11,-0.43,0.32,51.2,311,5,0.565,3,28,64,16,0.084,3.9,10.9,1.0,🧤 수비형·백업
1983,1027,장태수,삼,#0061aa,CF,-0.12,-0.1,-0.02,61.8,279,4,0.56,10,21,51,36,0.074,7.9,11.5,3.6,🧤 수비형·백업
1983,1006,김성관,롯,#888888,LF,-0.14,0.22,-0.36,72.0,232,1,0.602,9,21,45,17,0.101,6.9,6.9,3.9,🧤 수비형·백업
1983,1155,김호근,롯,#888888,C,-0.15,-0.36,0.21,25.7,73,0,0.465,1,4,14,7,0.043,2.7,15.1,1.4,🧤 수비형·백업
1983,1082,엄태섭,삼미,#88b7e1,OF,-0.17,-0.21,0.04,-164.5,8,0,0.0,0,0,0,0,0.0,0.0,25.0,0.0,🧤 수비형·백업
1983,1004,김경남,삼미,#88b7e1,2B,-0.17,-0.34,0.17,40.7,156,0,0.518,0,11,31,10,0.049,3.2,14.7,0.0,🧤 수비형·백업
1983,1099,최영환,삼미,#88b7e1,C,-0.2,-0.13,-0.07,-58.5,10,0,0.222,0,0,1,0,0.0,0.0,30.0,0.0,🧤 수비형·백업
1983,1054,구재서,O,#15326f,LF,-0.21,-0.22,0.01,-92.1,9,0,0.111,3,0,0,14,0.0,11.1,22.2,33.3,🏃 호타준족
1983,1165,이성수,M,#1552f8,OF,-0.21,-0.25,0.04,-127.1,12,0,0.166,0,1,1,1,0.0,0.0,25.0,0.0,🧤 수비형·백업
1983,1153,김성호,롯,#888888,IF,-0.23,-0.22,-0.01,44.3,103,0,0.518,5,5,21,11,0.032,4.9,16.5,4.9,🧤 수비형·백업
1983,1167,장진범,해,#ff0c00,3B,-0.25,0.27,-0.52,93.2,73,0,0.657,4,9,20,7,0.044,2.7,13.7,5.5,🧤 수비형·백업
1983,1094,정문섭,롯,#888888,RF,-0.27,-0.18,-0.09,-57.4,14,0,0.22,0,0,1,0,0.0,7.1,28.6,0.0,🧤 수비형·백업
1983,1150,김동재,삼,#0061aa,2B,-0.28,-0.22,-0.06,-83.3,15,0,0.204,1,1,1,2,0.0,0.0,6.7,6.7,🧤 수비형·백업
1983,1074,박전섭,해,#ff0c00,C,-0.29,-0.12,-0.17,-0.7,10,0,0.4,0,0,2,0,0.0,0.0,10.0,0.0,🧤 수비형·백업
1983,1170,최홍석,삼미,#88b7e1,OF,-0.31,0.54,-0.85,82.6,177,3,0.644,0,11,41,17,0.085,5.1,14.1,0.0,🧤 수비형·백업
1983,1022,오대석,삼,#0061aa,1B,-0.31,0.07,-0.37,60.2,261,4,0.566,1,31,46,27,0.097,7.3,11.9,0.4,🧤 수비형·백업
1983,1017,백인천,삼미,#88b7e1,LF,-0.34,-0.13,-0.21,47.4,135,1,0.542,1,17,23,6,0.091,8.1,6.7,0.7,🧤 수비형·백업
1983,1035,김광수,O,#15326f,SS,-0.36,-0.08,-0.27,58.1,260,1,0.558,2,23,52,17,0.06,5.4,7.7,0.8,🧤 수비형·백업
1983,1092,임정면,해,#ff0c00,3B,-0.38,-0.05,-0.32,58.2,121,0,0.566,1,8,26,11,0.009,4.1,11.6,0.8,🧤 수비형·백업
1983,1161,우경하,롯,#888888,RF,-0.38,-0.51,0.13,26.4,113,3,0.502,0,13,18,5,0.106,4.4,24.8,0.0,🎰 스윙형(삼진↑)
1983,15155,김바위,M,#1552f8,1B,-0.42,-0.2,-0.22,46.5,136,1,0.519,0,11,17,7,0.056,14.7,11.0,0.0,👁 출루형
1983,1169,조종규,해,#ff0c00,C,-0.44,-0.56,0.12,-115.6,28,0,0.108,0,0,1,0,0.0,0.0,35.7,0.0,🧤 수비형·백업
1983,1101,최정우,M,#1552f8,CF,-0.47,-0.4,-0.07,7.1,76,0,0.449,2,3,12,10,0.056,6.6,17.1,2.6,🧤 수비형·백업
1983,1010,김우근,삼미,#88b7e1,CF,-0.49,-0.64,0.15,-2.9,72,0,0.394,1,1,13,5,0.0,2.8,13.9,1.4,🧤 수비형·백업
1983,1151,김문영,M,#1552f8,OF,-0.5,-0.37,-0.13,-76.8,24,0,0.26,0,1,3,1,0.0,0.0,20.8,0.0,🧤 수비형·백업
1983,1008,김용운,M,#1552f8,C,-0.53,-0.94,0.41,17.3,194,2,0.487,0,13,33,16,0.063,3.6,8.8,0.0,🧤 수비형·백업
1983,12714,김무관,삼미,#88b7e1,OF,-0.53,-0.39,-0.14,-9.8,51,0,0.386,0,4,7,1,0.022,3.9,19.6,0.0,🧤 수비형·백업
1983,1061,김일환,해,#ff0c00,1B,-0.53,-0.25,-0.29,51.0,112,0,0.504,0,3,18,12,0.061,8.9,8.9,0.0,🧤 수비형·백업
1983,1045,유지훤,O,#15326f,SS,-0.55,-0.74,0.19,41.0,282,0,0.508,3,18,53,24,0.04,3.9,6.0,1.1,🧤 수비형·백업
1983,1029,정영기,롯,#888888,SS,-0.61,-0.88,0.27,-1.4,123,1,0.415,1,7,18,9,0.078,3.3,9.8,0.8,🧤 수비형·백업
1983,1030,조충열,해,#ff0c00,2B,-0.65,-0.53,-0.12,8.3,90,0,0.411,2,1,15,8,0.035,3.3,5.6,2.2,🧤 수비형·백업
1983,1046,이근식,O,#15326f,RF,-0.68,-0.43,-0.24,20.1,90,0,0.442,0,3,13,4,0.025,8.9,6.7,0.0,🧤 수비형·백업
1983,1002,권두조,롯,#888888,2B,-0.69,-1.22,0.53,15.9,201,0,0.432,1,10,30,21,0.05,5.0,8.5,0.5,🧤 수비형·백업
1983,1032,차동열,M,#1552f8,C,-0.88,-0.7,-0.18,0.7,107,0,0.426,2,1,16,7,0.021,5.6,10.3,1.9,🧤 수비형·백업
1983,1050,정혁진,O,#15326f,RF,-0.93,-0.89,-0.03,-46.1,75,0,0.28,0,2,8,2,0.015,2.7,18.7,0.0,🧤 수비형·백업
1983,1157,박영태,롯,#888888,RF,-1.16,-1.14,-0.02,-12.7,126,0,0.356,2,2,17,6,0.017,4.8,15.9,1.6,🧤 수비형·백업
1983,1028,정구왕,삼미,#88b7e1,CF,-1.54,-1.42,-0.12,6.6,167,1,0.421,3,11,29,8,0.019,3.0,9.0,1.8,🧤 수비형·백업
1984,1194,홍문종,롯,#888888,CF,5.83,5.48,0.35,178.7,415,11,0.954,36,53,122,62,0.2,10.4,8.7,8.7,🏃 호타준족
1984,1143,정구선,삼미,#88b7e1,2B,5.61,4.94,0.68,156.4,420,12,0.842,3,46,103,41,0.146,14.8,9.3,0.7,💪 슬러거
1984,1025,이만수,삼,#0061aa,C,5.41,5.19,0.22,195.3,342,23,1.042,3,80,102,45,0.293,7.6,10.8,0.9,💪 슬러거
1984,1009,김용철,롯,#888888,1B,5.31,6.19,-0.88,191.9,396,21,0.988,8,67,113,61,0.263,9.8,12.6,2.0,💪 슬러거
1984,1142,장효조,삼,#0061aa,RF,4.64,4.8,-0.16,174.9,365,7,0.92,8,44,100,56,0.174,13.4,6.8,2.2,💪 슬러거
1984,1062,김재박,M,#1552f8,SS,4.61,3.76,0.84,140.9,392,7,0.793,26,37,103,53,0.123,9.2,8.4,6.6,🏃 호타준족
1984,1023,윤동균,O,#15326f,LF,4.43,4.53,-0.1,147.0,414,10,0.825,14,40,100,54,0.149,14.5,6.5,3.4,👁 출루형
1984,1024,이광은,M,#1552f8,3B,4.09,3.97,0.12,144.2,414,18,0.836,7,68,109,53,0.209,6.8,12.3,1.7,🎯 정교한 타자
1984,1141,이해창,M,#1552f8,CF,3.37,2.95,0.41,130.1,426,7,0.756,36,36,102,62,0.131,10.6,12.2,8.5,🏃 호타준족
1984,1011,김우열,O,#15326f,RF,3.25,3.43,-0.18,135.3,373,12,0.801,13,49,87,38,0.154,12.6,12.9,3.5,👁 출루형
1984,1139,박종훈,O,#15326f,CF,3.13,3.03,0.11,141.0,315,7,0.813,9,37,83,35,0.133,8.3,5.7,2.9,🎯 정교한 타자
1984,1064,김종모,해,#ff0c00,RF,3.03,4.03,-1.0,173.4,310,14,0.912,2,44,86,38,0.206,11.3,10.0,0.6,💪 슬러거
1984,1002,권두조,삼미,#88b7e1,2B,2.59,1.95,0.65,96.5,423,1,0.651,3,25,97,38,0.047,8.5,8.5,0.7,👁 출루형
1984,1053,함학수,삼,#0061aa,1B,2.58,2.14,0.44,105.7,342,9,0.715,12,45,88,38,0.122,5.0,11.1,3.5,🎯 정교한 타자
1984,1020,양세종,O,#15326f,3B,2.47,2.98,-0.52,136.4,338,6,0.803,8,47,90,36,0.14,8.3,8.0,2.4,🎯 정교한 타자
1984,1010,김우근,삼미,#88b7e1,CF,2.42,1.51,0.91,99.4,264,2,0.678,15,21,60,30,0.079,9.1,8.0,5.7,🏃 호타준족
1984,1083,유승안,해,#ff0c00,C,2.33,1.76,0.57,157.6,144,5,0.851,2,21,31,13,0.203,16.0,18.1,1.4,💪 슬러거
1984,1027,장태수,삼,#0061aa,CF,2.3,2.37,-0.08,142.0,227,2,0.786,10,8,55,40,0.12,11.9,7.9,4.4,👁 출루형
1984,1022,오대석,삼,#0061aa,2B,2.29,2.13,0.16,129.3,267,7,0.792,4,34,66,31,0.151,7.1,8.6,1.5,🎯 정교한 타자
1984,1166,이영구,삼미,#88b7e1,2B,2.06,2.22,-0.17,103.5,429,5,0.69,5,37,97,42,0.1,9.3,7.0,1.2,👁 출루형
1984,1138,김진우,삼미,#88b7e1,C,2.03,1.52,0.5,102.7,288,9,0.692,1,27,55,28,0.143,12.2,17.0,0.3,👁 출루형
1984,1145,한문연,롯,#888888,C,2.01,1.65,0.36,142.8,167,4,0.801,0,16,41,14,0.135,11.4,9.0,0.0,👁 출루형
1984,1035,김광수,O,#15326f,SS,1.99,1.61,0.39,100.8,375,2,0.684,23,21,86,38,0.086,7.2,6.7,6.1,🏃 호타준족
1984,1061,김일환,해,#ff0c00,1B,1.93,1.69,0.23,102.8,361,0,0.674,4,27,88,37,0.059,8.3,10.8,1.1,👁 출루형
1984,1137,김무종,해,#ff0c00,C,1.92,1.53,0.39,112.1,246,7,0.73,0,22,53,22,0.171,8.9,14.6,0.0,🎯 정교한 타자
1984,1156,박승호,삼,#0061aa,DH,1.79,2.26,-0.47,130.0,267,3,0.778,5,23,61,28,0.1,13.1,7.9,1.9,👁 출루형
1984,1021,양승관,삼미,#88b7e1,RF,1.78,1.34,0.44,133.9,146,2,0.782,1,17,39,14,0.155,6.2,8.9,0.7,🎯 정교한 타자
1984,12726,김성한,해,#ff0c00,1B,1.78,2.68,-0.91,115.6,410,12,0.745,7,41,94,48,0.153,9.5,14.4,1.7,🎯 정교한 타자
1984,1149,김근석,삼,#0061aa,2B,1.74,2.32,-0.59,121.7,310,5,0.75,3,30,84,29,0.103,5.5,6.5,1.0,🎯 정교한 타자
1984,1051,정현발,삼,#0061aa,3B,1.68,1.91,-0.23,162.8,159,10,0.921,2,28,37,23,0.273,11.3,11.3,1.3,💪 슬러거
1984,1042,서정환,해,#ff0c00,2B,1.59,1.12,0.47,88.6,364,5,0.648,9,27,81,38,0.08,8.2,12.9,2.5,🧤 수비형·백업
1984,1012,김인식,M,#1552f8,3B,1.58,1.18,0.41,85.3,432,3,0.668,8,28,100,44,0.099,5.1,5.6,1.9,🧤 수비형·백업
1984,1005,김봉연,해,#ff0c00,DH,1.52,3.54,-2.03,133.0,400,17,0.801,3,48,85,42,0.203,12.5,14.0,0.8,💪 슬러거
1984,1014,김정수,삼미,#88b7e1,1B,1.43,1.42,0.01,102.8,324,4,0.674,1,25,61,24,0.111,13.6,13.3,0.3,👁 출루형
1984,1140,유두열,롯,#888888,DH,1.25,1.22,0.03,91.0,337,11,0.696,9,32,67,42,0.161,7.7,11.3,2.7,🎯 정교한 타자
1984,1007,김용달,M,#1552f8,3B,1.2,1.57,-0.37,175.4,110,1,0.854,1,14,28,9,0.168,13.6,12.7,0.9,💪 슬러거
1984,1144,한대화,O,#15326f,3B,1.16,0.94,0.22,90.7,222,1,0.646,5,16,45,22,0.069,10.4,11.7,2.3,👁 출루형
1984,1152,김석일,롯,#888888,C,1.02,0.31,0.71,82.4,142,1,0.626,3,7,28,13,0.067,9.9,9.9,2.1,👁 출루형
1984,1202,김경표,M,#1552f8,1B,0.98,1.36,-0.38,179.2,105,3,0.897,1,13,30,8,0.2,9.5,12.4,1.0,💪 슬러거
1984,1031,조흥운,삼미,#88b7e1,SS,0.94,-0.18,1.12,52.0,140,1,0.543,8,6,26,17,0.072,6.4,18.6,5.7,🧤 수비형·백업
1984,1160,심재원,롯,#888888,C,0.92,0.29,0.63,73.9,212,0,0.605,6,19,47,19,0.064,5.2,9.0,2.8,🧤 수비형·백업
1984,1195,김민호,롯,#888888,1B,0.9,0.59,0.31,100.7,126,0,0.664,0,9,29,9,0.079,9.5,11.1,0.0,👁 출루형
1984,1001,구천서,O,#15326f,2B,0.89,0.64,0.24,79.6,286,1,0.603,15,23,55,21,0.05,10.8,13.3,5.2,🏃 호타준족
1984,1198,김한조,롯,#888888,OF,0.82,0.8,0.02,134.5,93,2,0.777,0,11,17,9,0.167,17.2,18.3,0.0,💪 슬러거
1984,1193,김상훈,M,#1552f8,1B,0.8,1.57,-0.77,101.2,310,0,0.682,3,31,75,25,0.076,8.7,13.2,1.0,👁 출루형
1984,1171,홍승규,삼,#0061aa,LF,0.78,0.8,-0.03,102.8,212,3,0.671,7,19,43,24,0.109,11.8,15.1,3.3,👁 출루형
1984,11471,김용희,롯,#888888,3B,0.74,1.05,-0.31,84.8,334,9,0.67,2,53,76,28,0.142,5.1,11.4,0.6,🧤 수비형·백업
1984,1036,김유동,삼미,#88b7e1,DH,0.74,0.06,0.67,70.9,82,3,0.639,0,10,19,8,0.16,1.2,15.9,0.0,🧤 수비형·백업
1984,1015,김준환,해,#ff0c00,LF,0.68,1.2,-0.52,92.1,336,6,0.672,5,29,82,29,0.091,6.0,14.0,1.5,🧤 수비형·백업
1984,15155,김바위,M,#1552f8,2B,0.67,0.64,0.03,105.8,109,1,0.691,0,14,22,12,0.101,12.8,21.1,0.0,🎰 스윙형(삼진↑)
1984,1199,송일수,삼,#0061aa,C,0.64,0.36,0.28,90.7,150,2,0.687,0,16,38,15,0.095,2.7,14.7,0.0,🧤 수비형·백업
1984,1052,천보성,삼,#0061aa,2B,0.62,0.33,0.29,76.4,208,2,0.593,5,20,39,20,0.077,10.1,7.2,2.4,👁 출루형
1984,11469,김경문,O,#15326f,C,0.61,0.25,0.36,78.6,108,0,0.607,5,5,23,8,0.062,7.4,10.2,4.6,🧤 수비형·백업
1984,1168,정진호,삼,#0061aa,CF,0.57,0.56,0.01,97.0,113,0,0.657,1,10,30,19,0.039,5.3,14.2,0.9,🧤 수비형·백업
1984,1078,송영운,M,#1552f8,RF,0.54,0.46,0.09,101.3,108,0,0.67,0,5,28,7,0.041,8.3,4.6,0.0,👁 출루형
1984,1013,김일권,해,#ff0c00,CF,0.49,0.8,-0.31,79.5,274,2,0.611,41,17,59,29,0.061,8.0,7.3,15.0,🏃 호타준족
1984,1019,신경식,O,#15326f,1B,0.48,0.43,0.05,91.4,107,1,0.643,3,12,21,15,0.088,12.1,3.7,2.8,👁 출루형
1984,1164,이선웅,삼미,#88b7e1,3B,0.41,0.14,0.27,95.9,30,1,0.703,0,2,7,2,0.111,6.7,10.0,0.0,🧤 수비형·백업
1984,1017,백인천,삼미,#88b7e1,LF,0.38,0.52,-0.14,178.7,35,3,0.968,1,10,9,6,0.344,8.6,8.6,2.9,💪 슬러거
1984,1216,홍신차,O,#15326f,DH,0.38,0.86,-0.48,117.5,133,1,0.715,1,16,36,8,0.074,7.5,6.8,0.8,👁 출루형
1984,1203,김광림,O,#15326f,CF,0.34,0.33,0.01,81.2,173,2,0.64,4,21,37,18,0.099,6.9,14.5,2.3,🧤 수비형·백업
1984,1075,박준영,삼미,#88b7e1,LF,0.34,-0.03,0.36,58.8,154,0,0.551,0,8,30,11,0.043,9.1,17.5,0.0,🧤 수비형·백업
1984,11476,조범현,O,#15326f,C,0.3,-0.29,0.59,55.2,199,3,0.562,4,18,34,16,0.115,7.0,20.1,2.0,🧤 수비형·백업
1984,1217,홍희섭,O,#15326f,DH,0.21,0.22,-0.01,226.4,11,0,1.0,0,1,5,3,0.09,0.0,18.2,0.0,🎯 정교한 타자
1984,1200,조성옥,롯,#888888,CF,0.2,0.18,0.03,75.2,253,1,0.59,5,14,46,30,0.047,11.5,15.0,2.0,👁 출루형
1984,1063,김재상,롯,#888888,LF,0.18,0.56,-0.38,78.4,177,0,0.601,21,14,34,25,0.04,11.3,11.9,11.9,🏃 호타준족
1984,1028,정구왕,삼미,#88b7e1,CF,0.18,0.08,0.1,64.9,135,0,0.563,4,6,27,10,0.043,7.4,12.6,3.0,🧤 수비형·백업
1984,1196,김성래,삼,#0061aa,2B,0.15,-0.04,0.18,60.0,70,1,0.561,0,3,11,6,0.085,11.4,18.6,0.0,👁 출루형
1984,1159,송일섭,해,#ff0c00,LF,0.13,0.34,-0.21,70.0,214,6,0.63,1,24,47,18,0.115,4.7,15.0,0.5,🧤 수비형·백업
1984,1029,정영기,롯,#888888,SS,0.13,1.04,-0.91,84.9,352,1,0.635,5,28,87,30,0.044,5.7,8.0,1.4,🧤 수비형·백업
1984,1191,최동원,롯,#888888,P,0.11,0.11,0.0,984.2,1,0,3.0,0,2,1,0,1.0,0.0,0.0,0.0,💪 슬러거
1984,1016,배대웅,삼,#0061aa,SS,0.1,0.13,-0.02,64.3,118,0,0.573,4,5,25,5,0.02,7.6,11.0,3.4,🧤 수비형·백업
1984,1206,김영균,M,#1552f8,OF,0.09,0.02,0.07,62.6,25,1,0.598,0,3,4,1,0.136,12.0,24.0,0.0,🎰 스윙형(삼진↑)
1984,1048,이홍범,O,#15326f,CF,0.08,-0.06,0.14,58.4,156,1,0.562,2,7,32,17,0.063,7.1,11.5,1.3,🧤 수비형·백업
1984,1102,허운,삼미,#88b7e1,2B,0.07,0.02,0.05,71.3,12,0,0.533,0,0,2,1,0.0,16.7,8.3,0.0,👁 출루형
1984,1208,박해종,O,#15326f,C,0.07,0.11,-0.04,70.8,65,0,0.589,0,8,13,2,0.053,9.2,4.6,0.0,🧤 수비형·백업
1984,1170,최홍석,삼미,#88b7e1,OF,0.05,-0.05,0.1,51.9,80,1,0.539,0,9,15,2,0.056,8.8,18.8,0.0,🧤 수비형·백업
1984,1058,김봉기,M,#1552f8,CF,0.05,0.04,0.0,157.7,7,0,0.762,1,1,2,4,0.0,14.3,28.6,14.3,🏃 호타준족
1984,1003,금광옥,삼미,#88b7e1,C,0.04,-0.57,0.61,34.9,202,6,0.533,0,18,34,16,0.142,3.5,18.3,0.0,🧤 수비형·백업
1984,1209,배원영,O,#15326f,C,0.03,0.02,0.0,150.9,2,0,0.5,0,0,0,1,0.0,50.0,50.0,0.0,💪 슬러거
1984,1155,김호근,삼미,#88b7e1,C,0.02,-0.34,0.36,32.9,94,1,0.506,0,4,18,7,0.057,4.3,20.2,0.0,🧤 수비형·백업
1984,1117,황태환,O,#15326f,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1984,1087,이윤섭,롯,#888888,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1984,1229,전용권,삼,#0061aa,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1984,1177,장호연,O,#15326f,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1984,1114,계형철,O,#15326f,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
1984,1176,장명부,삼미,#88b7e1,P,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,🧤 수비형·백업
