season,name,team,color,role,war,era,fip,ip,so,gs
2024,김태훈,삼,#0061aa,불펜,1.14,3.96,5.23,52.1,37,0
2024,최지강,두,#042071,불펜,1.1,3.24,5.27,50.0,45,0
2024,크로우,KIA,#ed1c24,스윙,1.09,3.57,3.11,40.1,43,8
2024,황동재,삼,#0061aa,스윙,1.03,4.07,4.69,42.0,30,6
2024,황준서,한,#f37321,선발,1.02,5.38,5.78,72.0,70,11
2024,김진성,L,#fc1cad,불펜,1.01,3.97,5.24,70.1,61,0
2024,김도현,KIA,#ed1c24,선발,1.01,4.92,5.4,75.0,59,10
2024,이승현,삼,#0061aa,불펜,0.98,4.48,4.68,60.1,51,0
2024,박진,롯,#888888,스윙,0.97,4.38,4.27,49.1,35,3
2024,김상수,롯,#888888,불펜,0.94,4.15,4.4,73.2,56,0
2024,문승원,S,#cf152d,불펜,0.91,4.5,5.23,60.0,53,0
2024,박상원,한,#f37321,불펜,0.91,4.59,3.54,66.2,65,0
2024,유영찬,L,#fc1cad,불펜,0.89,2.97,3.14,63.2,77,0
2024,백정현,삼,#0061aa,선발,0.85,5.95,5.52,78.2,56,15
2024,이민우,한,#f37321,불펜,0.84,3.76,4.48,55.0,49,0
2024,이상민,삼,#0061aa,불펜,0.83,3.9,5.09,30.0,12,0
2024,송영진,S,#cf152d,선발,0.82,5.8,5.42,99.1,67,20
2024,주승우,키,#86001f,불펜,0.81,4.35,4.25,51.2,43,0
2024,라우어,KIA,#ed1c24,스윙,0.76,4.93,3.98,34.2,37,7
2024,한승혁,한,#f37321,불펜,0.76,5.03,4.31,62.2,64,0
2024,정현수,롯,#888888,스윙,0.74,4.56,3.48,23.2,25,4
2024,한재승,N,#002b69,불펜,0.73,3.97,4.45,45.1,44,0
2024,조상우,키,#86001f,불펜,0.73,3.18,4.1,39.2,36,0
2024,한두솔,S,#cf152d,불펜,0.71,5.01,3.69,59.1,68,0
2024,김유영,L,#fc1cad,스윙,0.71,3.78,3.87,47.2,42,2
2024,임정호,N,#002b69,불펜,0.68,4.42,4.3,55.0,46,0
2024,김민규,두,#002b69,스윙,0.65,4.32,7.18,25.0,19,4
2024,장민재,한,#f37321,불펜,0.64,3.1,4.47,29.0,17,0
2024,김인범,키,#86001f,선발,0.62,5.4,6.83,63.1,27,14
2024,시라카와,두,#042071,선발,0.59,5.65,5.48,57.1,46,12
2024,김서현,한,#f37321,불펜,0.59,3.76,4.43,38.1,43,0
2024,김민우,한,#f37321,스윙,0.56,2.19,5.08,12.1,13,3
2024,김성민,키,#86001f,불펜,0.51,4.34,4.93,45.2,34,0
2024,육청명,KT,#000000,선발,0.5,5.44,6.5,44.2,20,10
2024,김민수,KT,#000000,불펜,0.5,5.2,4.36,81.1,75,0
2024,이상영,L,#fc1cad,스윙,0.46,3.31,6.09,16.1,8,3
2024,김강현,롯,#888888,불펜,0.46,3.55,5.2,25.1,24,0
2024,김재웅,키,#86001f,불펜,0.45,3.42,4.99,23.2,19,0
2024,이영하,두,#042071,스윙,0.45,3.99,4.56,65.1,59,1
2024,이종준,L,#fc1cad,불펜,0.44,4.15,5.34,26.0,28,0
2024,조이현,KT,#000000,스윙,0.43,6.3,6.52,40.0,19,9
2024,이기순,S,#cf152d,스윙,0.41,3.66,6.3,19.2,24,2
2024,이상규,한,#f37321,스윙,0.39,5.63,5.48,32.0,27,3
2024,전미르,롯,#888888,불펜,0.35,5.88,5.12,33.2,34,0
2024,송은범,삼,#0061aa,불펜,0.34,1.08,4.02,8.1,2,0
2024,김윤하,키,#86001f,선발,0.34,6.04,5.35,79.0,43,12
2024,이준영,KIA,#ed1c24,불펜,0.32,3.86,5.04,35.0,33,0
2024,소형준,KT,#000000,불펜,0.29,3.24,5.53,8.1,3,0
2024,박시영,KT,#000000,불펜,0.29,4.62,4.73,25.1,23,0
2024,최지민,KIA,#ed1c24,불펜,0.29,5.09,5.8,46.0,37,0
2024,스타우트,KIA,#ed1c24,스윙,0.28,5.06,4.19,16.0,20,4
2024,함덕주,L,#fc1cad,불펜,0.28,5.4,6.75,11.2,8,0
2024,최하늘,삼,#0061aa,불펜,0.23,5.34,5.57,32.0,18,0
2024,김대우,삼,#0061aa,스윙,0.23,5.5,4.88,34.1,23,1
2024,김기중,한,#f37321,선발,0.21,6.56,5.98,59.0,39,11
2024,장시환,한,#f37321,불펜,0.2,5.13,5.41,33.1,28,0
2024,이로운,S,#cf152d,불펜,0.2,5.95,5.77,56.0,41,0
2024,우강훈,L,#fc1cad,불펜,0.19,3.09,5.93,11.2,10,0
2024,박신지,두,#042071,스윙,0.19,2.08,6.69,8.2,3,1
2024,박진형,롯,#888888,불펜,0.18,4.26,3.66,6.1,4,0
2024,페냐,한,#f37321,스윙,0.18,6.27,5.92,37.1,29,9
2024,손동현,KT,#000000,불펜,0.17,5.32,5.41,47.1,27,0
2024,최종인,두,#042071,불펜,0.17,3.72,6.28,9.2,8,0
2024,김유성,두,#042071,스윙,0.17,6.43,5.27,28.0,29,7
2024,임준형,L,#fc1cad,스윙,0.16,6.59,5.23,13.2,13,1
2024,김승현,KIA,#ed1c24,불펜,0.15,4.0,5.93,18.0,11,0
2024,박정수,두,#042071,스윙,0.15,5.16,4.69,29.2,22,1
2024,김선기,키,#86001f,스윙,0.15,5.54,6.36,76.1,43,6
2024,요키시,N,#002b69,스윙,0.13,5.72,5.5,39.1,32,8
2024,최준용,롯,#888888,불펜,0.13,5.4,6.01,21.2,12,0
2024,최우석,N,#002b69,불펜,0.13,3.12,6.89,8.2,8,0
2024,박종훈,S,#cf152d,스윙,0.12,6.94,6.83,35.0,34,9
2024,김동욱,키,#86001f,불펜,0.12,5.0,5.01,36.0,18,0
2024,이선우,KT,#000000,스윙,0.12,5.4,5.15,10.0,4,1
2024,김승일,한,#f37321,불펜,0.11,3.0,3.63,3.0,2,0
2024,유승철,KIA,#ed1c24,불펜,0.11,5.4,6.71,5.0,4,0
2024,박민호,S,#cf152d,불펜,0.11,4.76,6.36,22.2,10,0
2024,양지율,키,#86001f,불펜,0.11,6.27,6.5,18.2,7,0
2024,진우영,L,#fc1cad,불펜,0.1,4.7,5.5,7.2,6,0
2024,남지민,한,#f37321,불펜,0.1,0.0,4.76,4.0,3,0
2024,육선엽,삼,#0061aa,스윙,0.1,5.29,8.29,17.0,11,1
2024,윤호솔,L,#fc1cad,불펜,0.1,4.15,7.25,4.1,5,0
2024,박시후,S,#cf152d,불펜,0.09,6.75,5.13,14.2,11,0
2024,박지호,두,#042071,불펜,0.09,0.0,1.53,0.2,2,0
2024,박성빈,S,#cf152d,불펜,0.09,0.0,3.46,2.1,2,0
2024,구승민,롯,#888888,불펜,0.08,4.84,5.0,57.2,62,0
2024,원종현,키,#86001f,불펜,0.08,4.91,4.12,3.2,4,0
2024,최승용,두,#042071,스윙,0.08,6.0,5.76,27.0,21,6
2024,성동현,L,#fc1cad,불펜,0.07,0.0,7.78,2.0,1,0
2024,홍원표,삼,#0061aa,불펜,0.07,4.26,7.17,6.1,5,0
2024,박승주,키,#86001f,불펜,0.06,6.75,5.58,17.1,13,0
2024,김진수,L,#fc1cad,불펜,0.06,6.75,6.74,13.1,6,0
2024,최성훈,삼,#0061aa,불펜,0.05,6.92,5.44,13.0,10,0
2024,장재혁,KIA,#ed1c24,불펜,0.05,0.0,6.63,1.1,0,0
2024,정동윤,S,#cf152d,불펜,0.05,0.0,3.15,1.2,2,0
2024,박윤성,키,#86001f,불펜,0.05,5.79,7.09,18.2,14,0
2024,이용준,N,#002b69,스윙,0.05,6.68,5.49,33.2,26,9
2024,이의리,KIA,#ed1c24,스윙,0.04,5.4,7.64,13.1,14,4
2024,김대현,L,#fc1cad,불펜,0.04,5.4,5.96,35.0,30,0
2024,정우영,L,#fc1cad,불펜,0.04,4.76,4.76,22.2,17,0
2024,임준섭,롯,#888888,불펜,0.04,7.94,7.52,11.1,3,0
2024,박정우,KIA,#ed1c24,불펜,0.04,0.0,-0.77,1.0,2,0
2024,박주현,N,#002b69,불펜,0.03,6.0,5.93,3.0,4,0
2024,이민석,롯,#888888,스윙,0.03,7.26,6.56,31.0,20,5
2024,진승현,롯,#888888,불펜,0.03,8.53,4.78,6.1,5,0
2024,김기훈,KIA,#ed1c24,불펜,0.02,5.03,5.6,19.2,17,0
2024,정우준,롯,#888888,불펜,0.02,4.32,8.28,8.1,5,0
2024,정찬헌,키,#86001f,스윙,0.01,7.88,6.48,16.0,5,4
2024,김범수,한,#f37321,불펜,0.01,5.29,7.55,34.0,38,0
2024,이지강,L,#fc1cad,스윙,0.0,4.53,5.19,53.2,39,2
2024,김영현,KT,#000000,불펜,0.0,4.91,6.62,7.1,8,0
2024,하준호,KT,#000000,불펜,-0.01,9.0,5.83,2.0,0,0
2024,김진호,N,#002b69,불펜,-0.01,7.71,3.76,2.1,3,0
2024,김도윤,두,#042071,불펜,-0.01,3.86,7.27,2.1,1,0
2024,양현,삼,#0061aa,불펜,-0.01,7.62,7.45,13.0,10,0
2024,박준우,롯,#888888,불펜,-0.01,9.0,4.58,2.0,1,0
2024,오승환,삼,#0061aa,불펜,-0.02,4.91,5.38,55.0,42,0
2024,윤정현,키,#86001f,불펜,-0.03,9.0,5.53,3.0,1,0
2024,손주환,N,#002b69,스윙,-0.03,9.82,4.12,3.2,4,1
2024,김도규,롯,#888888,불펜,-0.04,9.0,7.51,4.0,5,0
2024,유지성,KIA,#ed1c24,불펜,-0.04,7.71,7.49,2.1,3,0
2024,박준표,KIA,#ed1c24,불펜,-0.04,6.0,4.7,6.0,4,0
2024,송명기,N,#002b69,불펜,-0.05,5.87,5.04,38.1,31,0
2024,이상동,KT,#000000,불펜,-0.05,5.34,4.7,32.0,30,0
2024,김택형,S,#cf152d,불펜,-0.05,9.0,8.77,7.0,1,0
2024,박치국,두,#042071,불펜,-0.06,6.38,6.19,48.0,35,0
2024,채원후,N,#002b69,불펜,-0.06,12.0,5.76,3.0,2,0
2024,홍민기,롯,#888888,스윙,-0.06,12.27,5.49,3.2,2,1
2024,김동규,키,#86001f,불펜,-0.07,54.0,23.43,0.1,0,0
2024,조동욱,한,#f37321,스윙,-0.07,6.37,5.29,41.0,32,8
2024,원상현,KT,#000000,선발,-0.07,7.03,4.68,65.1,59,10
2024,박소준,두,#042071,스윙,-0.07,11.25,10.53,4.0,2,1
2024,최채흥,삼,#0061aa,스윙,-0.07,6.3,6.78,20.0,14,1
2024,김사윤,KIA,#ed1c24,스윙,-0.08,4.62,5.04,37.0,36,2
2024,배민서,한,#f37321,불펜,-0.08,16.2,8.49,1.2,1,0
2024,김민규,N,#002b69,불펜,-0.08,5.68,4.96,6.1,2,0
2024,김규연,한,#f37321,스윙,-0.09,7.02,5.48,59.0,40,1
2024,서의태,N,#002b69,불펜,-0.09,9.39,6.84,7.2,7,0
2024,임상현,N,#002b69,스윙,-0.1,6.47,6.39,40.1,21,7
2024,박세진,KT,#000000,불펜,-0.1,3.38,5.69,5.1,2,0
2024,강효종,L,#fc1cad,스윙,-0.1,20.25,16.61,1.1,2,1
2024,배재환,N,#002b69,불펜,-0.1,7.32,8.05,19.2,13,0
2024,이호성,삼,#0061aa,선발,-0.11,7.4,7.05,45.0,28,12
2024,권휘,두,#042071,불펜,-0.11,11.0,3.66,9.0,11,0
2024,김도빈,한,#f37321,스윙,-0.11,54.0,25.53,0.1,1,1
2024,김윤식,L,#fc1cad,스윙,-0.11,12.0,4.46,3.0,1,1
2024,류진욱,N,#002b69,불펜,-0.11,5.74,4.76,42.1,37,0
2024,이충호,한,#f37321,불펜,-0.11,3.86,5.13,2.1,3,0
2024,장지훈,S,#cf152d,불펜,-0.12,6.75,6.38,21.1,10,0
2024,김민주,KIA,#ed1c24,불펜,-0.12,9.0,2.43,1.0,2,0
2024,김정우,두,#042071,불펜,-0.13,81.0,4.23,0.1,0,0
2024,손현기,키,#86001f,스윙,-0.13,7.53,6.78,14.1,9,2
2024,백승건,S,#cf152d,불펜,-0.13,7.71,8.53,9.1,5,0
2024,신영우,N,#002b69,스윙,-0.14,10.61,8.45,9.1,6,2
2024,이채호,KT,#000000,불펜,-0.14,9.45,7.85,6.2,5,0
2024,최성영,N,#002b69,스윙,-0.14,5.79,5.37,46.2,29,4
2024,김민재,KIA,#ed1c24,불펜,-0.15,15.75,12.88,4.0,3,0
2024,성재헌,KT,#000000,스윙,-0.15,7.31,4.94,32.0,20,1
2024,최현석,S,#cf152d,불펜,-0.15,54.0,32.73,0.2,1,0
2024,소이현,N,#002b69,불펜,-0.15,13.5,5.4,3.1,1,0
2024,장필준,삼,#0061aa,불펜,-0.15,99.99,4.23,0.1,0,0
2024,장지수,한,#f37321,불펜,-0.15,10.93,4.55,14.0,11,0
2024,문성현,키,#86001f,불펜,-0.16,6.57,5.4,38.1,31,0
2024,정철원,두,#042071,불펜,-0.16,6.4,6.12,32.1,39,0
2024,김연주,키,#86001f,불펜,-0.17,6.61,6.84,31.1,18,0
2024,홍정우,삼,#0061aa,불펜,-0.17,45.0,16.83,1.0,1,0
2024,김대호,삼,#0061aa,스윙,-0.17,11.25,8.18,4.0,1,1
2024,고효준,S,#cf152d,불펜,-0.18,8.18,6.38,22.0,27,0
2024,강건,KT,#000000,스윙,-0.18,11.25,9.33,4.0,3,1
2024,이종민,키,#86001f,스윙,-0.18,7.63,7.31,43.2,21,9
2024,박범준,키,#86001f,불펜,-0.19,13.5,5.71,5.1,8,0
2024,윤성빈,롯,#888888,스윙,-0.19,45.0,20.03,1.0,1,1
2024,신헌민,S,#cf152d,불펜,-0.2,18.0,16.43,3.0,0,0
2024,진해수,롯,#888888,불펜,-0.21,6.18,5.9,27.2,22,0
2024,전용주,KT,#000000,불펜,-0.21,10.8,5.91,1.2,4,0
2024,김태현,N,#002b69,불펜,-0.21,7.2,9.29,10.0,3,0
2024,김윤수,삼,#0061aa,불펜,-0.24,10.13,7.49,5.1,2,0
2024,임기영,KIA,#ed1c24,스윙,-0.24,6.31,5.54,45.2,36,3
2024,김주온,L,#fc1cad,불펜,-0.25,15.43,9.25,4.2,4,0
2024,최동환,L,#fc1cad,불펜,-0.26,6.95,6.11,22.0,14,0
2024,이믿음,L,#fc1cad,스윙,-0.26,15.75,6.18,4.0,2,1
2024,윤대경,한,#f37321,불펜,-0.26,10.57,6.42,7.2,7,0
2024,목지훈,N,#002b69,스윙,-0.27,12.0,8.99,9.0,3,3
2024,한차현,KT,#000000,스윙,-0.27,9.95,7.53,19.0,17,5
2024,주권,KT,#000000,스윙,-0.28,6.67,5.1,58.0,31,1
2024,김건국,KIA,#ed1c24,스윙,-0.29,7.86,6.0,34.1,20,3
2024,현도훈,롯,#888888,불펜,-0.29,9.0,6.53,10.0,8,0
2024,김현수,KIA,#ed1c24,불펜,-0.3,18.0,6.07,5.0,4,0
2024,김동주,두,#042071,스윙,-0.31,6.84,5.51,50.0,35,9
2024,이명종,키,#86001f,불펜,-0.31,8.18,8.81,11.0,4,0
2024,김호준,두,#042071,스윙,-0.32,8.78,6.16,13.1,6,1
2024,이형범,KIA,#ed1c24,불펜,-0.32,7.8,6.88,15.0,9,0
2024,이인복,롯,#888888,스윙,-0.33,9.55,7.87,33.0,20,6
2024,김영준,L,#fc1cad,불펜,-0.34,8.22,5.66,15.1,11,0
2024,송재영,롯,#888888,불펜,-0.35,10.8,6.69,8.1,9,0
2024,박명근,L,#fc1cad,불펜,-0.38,6.39,7.66,25.1,13,0
2024,이승민,삼,#0061aa,스윙,-0.38,8.56,8.5,47.1,23,8
2024,전준표,키,#86001f,스윙,-0.38,6.83,7.22,27.2,18,5
2024,서진용,S,#cf152d,불펜,-0.4,5.55,5.18,47.0,38,0
2024,정지헌,L,#fc1cad,불펜,-0.4,11.68,7.56,12.1,11,0
2024,전루건,N,#002b69,불펜,-0.43,22.24,11.57,5.2,0,0
2024,전사민,N,#002b69,불펜,-0.47,9.51,6.65,23.2,17,0
2024,이태양,한,#f37321,스윙,-0.49,11.57,9.48,9.1,2,1
2024,오석주,키,#86001f,불펜,-0.51,11.12,4.51,17.0,16,0
2024,백승현,L,#fc1cad,불펜,-0.51,9.11,7.02,26.2,14,0
2024,이건욱,S,#cf152d,스윙,-0.58,11.37,7.99,19.0,17,2
2024,이교훈,두,#042071,불펜,-0.59,7.39,6.4,35.1,27,0
2024,조영건,키,#86001f,스윙,-0.6,8.01,6.11,39.1,31,3
2024,김대유,KIA,#ed1c24,불펜,-0.63,8.28,5.33,25.0,26,0
2024,윤석원,키,#86001f,스윙,-0.65,11.42,7.81,17.1,1,1
2024,나균안,롯,#888888,선발,-0.68,8.51,6.42,73.0,74,14
2024,이준호,N,#002b69,스윙,-0.68,7.48,5.67,49.1,42,2
2024,최이준,롯,#888888,불펜,-0.7,7.3,6.16,24.2,17,0
2024,최민준,S,#cf152d,불펜,-0.7,7.78,6.53,39.1,40,0
2024,김동혁,키,#86001f,불펜,-0.73,6.85,8.67,22.1,9,0
2024,이재익,삼,#0061aa,불펜,-0.73,17.69,6.47,9.2,6,0
2024,이우찬,L,#fc1cad,스윙,-0.75,8.82,5.58,33.2,31,1
2024,문용익,KT,#000000,불펜,-0.78,12.18,7.65,17.0,17,0
2024,윤중현,KIA,#ed1c24,불펜,-0.8,13.94,11.28,10.1,4,0
2024,더거,S,#cf152d,스윙,-0.84,12.71,5.13,22.2,18,6
2024,한승주,한,#f37321,불펜,-0.94,11.45,5.61,22.0,14,0
2024,이용찬,N,#002b69,불펜,-1.23,6.13,4.65,54.1,49,0
2024,김명신,두,#042071,불펜,-1.4,9.37,6.21,32.2,25,0
2024,정우람,한,#f37321,스윙,0.0,0.0,0.0,0.0,0,1
2025,폰세,한,#f37321,선발,8.38,1.89,1.92,180.2,252,29
2025,후라도,삼,#0061aa,선발,7.57,2.6,3.79,197.1,142,30
2025,네일,KIA,#ed1c24,선발,6.59,2.25,3.13,164.1,152,27
2025,앤더슨,S,#cf152d,선발,6.54,2.25,2.37,171.2,245,30
2025,와이스,한,#f37321,선발,5.95,2.87,3.12,178.2,207,30
2025,잭로그,두,#042071,선발,5.34,2.81,3.26,176.0,156,29
2025,치리노스,L,#fc1cad,선발,5.21,3.31,3.13,177.0,137,30
2025,원태인,삼,#0061aa,선발,4.91,3.24,4.36,166.2,108,27
2025,임찬규,L,#fc1cad,선발,4.9,3.03,3.82,160.1,107,27
2025,라일리,N,#002b69,선발,4.34,3.45,3.12,172.0,216,30
2025,화이트,S,#cf152d,선발,4.24,2.87,3.38,134.2,137,24
2025,고영표,KT,#000000,선발,4.17,3.3,3.14,161.0,154,26
2025,류현진,한,#f37321,선발,4.03,3.23,3.37,139.1,122,26
2025,손주영,L,#fc1cad,선발,3.82,3.41,3.49,153.0,132,27
2025,소형준,KT,#000000,선발,3.72,3.3,2.99,147.1,123,24
2025,올러,KIA,#ed1c24,선발,3.61,3.62,2.9,149.0,169,26
2025,송승기,L,#fc1cad,선발,3.55,3.5,4.1,144.0,125,27
2025,데이비슨,롯,#002b69,선발,3.38,3.65,3.85,123.1,119,22
2025,조병현,S,#cf152d,불펜,3.37,1.6,2.63,67.1,79,0
2025,오원석,KT,#000000,선발,3.35,3.67,4.04,132.1,113,25
2025,노경은,S,#cf152d,불펜,3.13,2.14,3.05,80.0,68,0
2025,나균안,롯,#888888,선발,3.01,3.87,4.22,137.1,116,26
2025,알칸타라,키,#86001f,선발,3.0,3.27,3.47,121.0,92,19
2025,이로운,S,#cf152d,불펜,2.85,1.99,3.77,77.0,66,0
